cod_ibge7,cod_ibge6,cod_siafi,uf,nome_municipio,ano_mes,n_cat,n_obito,n_cid_mental,n_cid_lesao,n_cid_musculo,bf_beneficiarios,bf_entradas,bf_valor_total
3107208,310720,4143,MG,BOCAINA DE MINAS                             ,202510,0,0,0,0,0,659,1,426182.0
3157377,315737,0704,MG,SANTA CRUZ DE SALINAS                        ,202510,0,0,0,0,0,544,1,375291.0
1703107,170310,9693,TO,BARROLANDIA                                  ,202510,0,0,0,0,0,605,2,407821.0
1716703,171670,9529,TO,COLMEIA                                      ,202510,0,0,0,0,0,908,5,606110.0
2911659,291165,3095,BA,GUAJERU                                      ,202510,0,0,0,0,0,1094,3,713079.0
3102050,310205,0564,MG,ALTO CAPARAO                                 ,202510,0,0,0,0,0,679,1,451596.0
3106002,310600,4119,MG,BELA VISTA DE MINAS                          ,202510,0,0,0,0,0,707,1,457295.0
3158201,315820,5163,MG,SANTA MARIA DO SUACUI                        ,202510,0,0,0,0,0,1589,2,1057398.0
3160504,316050,5209,MG,SANTO ANTONIO DO RIO ABAIXO                  ,202510,0,0,0,0,0,215,1,140288.0
2507101,250710,2043,PB,ITAPOROROCA                                  ,202510,0,0,0,0,0,3254,4,2246138.0
2201804,220180,1035,PI,BOCAINA                                      ,202510,0,0,0,0,0,757,4,490127.0
2202406,220240,1047,PI,CAPITAO DE CAMPOS                            ,202510,0,0,0,0,0,2512,6,1693246.0
2202778,220277,2253,PI,COLONIA DO PIAUI                             ,202510,0,0,0,0,0,1545,6,1013584.0
4124004,412400,7855,PR,SANTANA DO ITARARE                           ,202510,0,0,0,0,0,358,1,232781.0
1400209,140020,0303,RR,CARACARAI                                    ,202510,0,0,0,0,0,3414,19,2473074.0
1400605,140060,0315,RR,SAO LUIZ                                     ,202510,0,0,0,0,0,1404,7,967155.0
2806602,280660,3231,SE,SANTO AMARO DAS BROTAS                       ,202510,0,0,0,0,0,2184,5,1459796.0
3537206,353720,6845,SP,PEDRO DE TOLEDO                              ,202510,0,0,0,0,0,971,1,661183.0
2927903,292790,3859,BA,SANTA INES                                   ,202510,0,0,0,0,0,2133,8,1399396.0
2509206,250920,2085,PB,MASSARANDUBA                                 ,202510,0,0,0,0,0,2490,4,1670708.0
2209955,220995,0386,PI,SAO JOAO DA VARJOTA                          ,202510,0,0,0,0,0,1005,9,675019.0
2916906,291690,3639,BA,ITIRUCU                                      ,202510,0,0,0,0,0,2450,2,1593086.0
5106265,510626,1044,MT,NOVO MUNDO                                   ,202510,0,0,0,0,0,524,1,339719.0
2514206,251420,2185,PB,SAO JOSE DA LAGOA TAPADA                     ,202510,0,0,0,0,0,1574,5,1041578.0
4100459,410045,8455,PR,ALTAMIRA DO PARANA                           ,202510,0,0,0,0,0,241,3,153148.0
4318101,431810,8865,RS,SAO FRANCISCO DE ASSIS                       ,202510,0,0,0,0,0,1383,1,910862.0
4318622,431862,6015,RS,SAO JOSE DOS AUSENTES                        ,202510,0,0,0,0,0,308,1,214059.0
2929404,292940,3887,BA,SAO MIGUEL DAS MATAS                         ,202510,0,0,0,0,0,1906,3,1267975.0
5200506,520050,9209,GO,ALOANDIA                                     ,202510,0,0,0,0,0,125,1,83449.0
5200902,520090,9217,GO,AMORINOPOLIS                                 ,202510,0,0,0,0,0,360,1,242230.0
3108503,310850,4169,MG,BOTUMIRIM                                    ,202510,0,0,0,0,0,730,2,492246.0
2511400,251140,2129,PB,PICUI                                        ,202510,0,0,0,0,0,3067,5,2017965.0
2206803,220680,1135,PI,NOSSA SENHORA DOS REMEDIOS                   ,202510,0,0,0,0,0,2791,17,1918269.0
2207504,220750,1149,PI,PALMEIRAIS                                   ,202510,0,0,0,0,0,3375,10,2316586.0
2109601,210960,0891,MA,ROSARIO                                      ,202510,0,0,0,0,0,5648,9,3899784.0
2210805,221080,1215,PI,SIMPLICIO MENDES                             ,202510,0,0,0,0,0,2301,3,1499693.0
2403707,240370,1673,RN,FELIPE GUERRA                                ,202510,0,0,0,0,0,1171,2,736544.0
1302306,130230,0249,AM,JUTAI                                        ,202510,0,0,0,0,0,4595,20,3956428.0
5211602,521160,9427,GO,IVOLANDIA                                    ,202510,0,0,0,0,0,271,2,180209.0
5212006,521200,9435,GO,JAUPACI                                      ,202510,0,0,0,0,0,267,1,170266.0
2906204,290620,3423,BA,CANARANA                                     ,202510,0,0,0,0,0,4847,17,3302735.0
2920452,292045,3977,BA,MANSIDAO                                     ,202510,0,0,0,0,0,2791,14,1911450.0
5219803,521980,9591,GO,SAO DOMINGOS                                 ,202510,0,0,0,0,0,1230,1,844539.0
2111409,211140,0805,MA,SAO LUIS GONZAGA DO MARANHAO                 ,202510,0,0,0,0,0,3544,11,2472377.0
4109500,410950,7585,PR,GUARAQUECABA                                 ,202510,0,0,0,0,0,1293,2,880695.0
4214201,421420,8279,SC,QUILOMBO                                     ,202510,0,0,0,0,0,253,1,164398.0
2919405,291940,3689,BA,LICINIO DE ALMEIDA                           ,202510,0,0,0,0,0,1787,4,1179022.0
2106706,210670,0833,MA,MIRADOR                                      ,202510,0,0,0,0,0,5094,12,3533405.0
2106755,210675,1283,MA,MIRANDA DO NORTE                             ,202510,0,0,0,0,0,4262,11,2885425.0
3121100,312110,4421,MG,DELFIM MOREIRA                               ,202510,0,0,0,0,0,637,1,429211.0
3121258,312125,0602,MG,DELTA                                        ,202510,0,0,0,0,0,1166,5,810357.0
5006408,500640,9127,MS,PEDRO GOMES                                  ,202510,0,0,0,0,0,804,3,547722.0
1505908,150590,0517,PA,PORTO DE MOZ                                 ,202510,0,0,0,0,0,7165,35,5318679.0
1506112,150611,0062,PA,QUATIPURU                                    ,202510,0,0,0,0,0,2476,9,1669859.0
2410306,241030,1805,RN,SERRA CAIADA (EX-PRESIDENTE JUSCELINO)       ,202510,0,0,0,0,0,1880,3,1291391.0
2413359,241335,1927,RN,SERRA DO MEL                                 ,202510,0,0,0,0,0,2800,2,1887154.0
2800407,280040,3107,SE,ARAUA                                        ,202510,0,0,0,0,0,2201,5,1450188.0
3522653,352265,3055,SP,ITAPIRAPUA PAULISTA                          ,202510,0,0,0,0,0,661,1,443390.0
5204003,520400,9279,GO,CABECEIRAS                                   ,202510,0,0,0,0,0,978,2,669662.0
5208301,520830,9309,GO,DIVINOPOLIS DE GOIAS                         ,202510,0,0,0,0,0,915,5,608463.0
5207352,520735,9795,GO,EDEALINA                                     ,202510,0,0,0,0,0,343,1,234310.0
5208400,520840,9367,GO,GOIANAPOLIS                                  ,202510,0,0,0,0,0,1432,4,988028.0
3130655,313065,0628,MG,INDAIABIRA                                   ,202510,0,0,0,0,0,1190,6,800013.0
2504157,250415,0468,PB,CASSERENGUE                                  ,202510,0,0,0,0,0,1559,2,1049001.0
2604908,260490,2397,PE,CUMARU                                       ,202510,0,0,0,0,0,4124,10,2656279.0
2616100,261610,2621,PE,VERDEJANTE                                   ,202510,0,0,0,0,0,1426,3,957286.0
1101468,110146,0014,RO,PIMENTEIRAS DO OESTE                         ,202510,0,0,0,0,0,257,1,178919.0
2802700,280270,3153,SE,ILHA DAS FLORES                              ,202510,0,0,0,0,0,2067,4,1434175.0
2922102,292210,3743,BA,MUNDO NOVO                                   ,202510,0,0,0,0,0,5220,19,3404861.0
2922201,292220,3745,BA,MUNIZ FERREIRA                               ,202510,0,0,0,0,0,1539,11,990050.0
2923035,292303,3013,BA,NOVO HORIZONTE                               ,202510,0,0,0,0,0,2379,8,1547157.0
2300507,230050,1309,CE,ALCANTARAS                                   ,202510,0,0,0,0,0,1334,2,900910.0
2311009,231100,1521,CE,PORANGA                                      ,202510,0,0,0,0,0,2190,6,1447216.0
2112001,211200,0933,MA,TASSO FRAGOSO                                ,202510,0,0,0,0,0,1186,2,867124.0
3147709,314770,4953,MG,PASSA TEMPO                                  ,202510,0,0,0,0,0,245,2,156938.0
3148707,314870,4973,MG,PEDRA AZUL                                   ,202510,0,0,0,0,0,3560,5,2385529.0
3149002,314900,4979,MG,PEDRA DOURADA                                ,202510,0,0,0,0,0,367,1,243166.0
3150000,315000,4999,MG,PESCADOR                                     ,202510,0,0,0,0,0,431,2,289580.0
2500502,250050,1909,PB,ALAGOINHA                                    ,202510,0,0,0,0,0,3017,22,2072614.0
2606705,260670,2433,PE,IBIRAJUBA                                    ,202510,0,0,0,0,0,1415,3,956227.0
2203404,220340,1067,PI,DOM EXPEDITO LOPES                           ,202510,0,0,0,0,0,1014,3,677366.0
2205151,220515,2273,PI,JACOBINA DO PIAUI                            ,202510,0,0,0,0,0,1487,9,973479.0
3304607,330460,5891,RJ,SANTA MARIA MADALENA                         ,202510,0,0,0,0,0,660,1,441981.0
1718550,171855,0193,TO,RIACHINHO                                    ,202510,0,0,0,0,0,480,1,320295.0
2913457,291345,3277,BA,IGRAPIUNA                                    ,202510,0,0,0,0,0,2363,10,1587588.0
3168200,316820,5363,MG,TAPIRAI                                      ,202510,0,0,0,0,0,153,1,96889.0
2205276,220527,0324,PI,JATOBA DO PIAUI                              ,202510,0,0,0,0,0,1198,3,798398.0
2206605,220660,1131,PI,MONTE ALEGRE DO PIAUI                        ,202510,0,0,0,0,0,1842,8,1297799.0
3545100,354510,7003,SP,SALMOURAO                                    ,202510,0,0,0,0,0,282,1,180556.0
2904209,290420,3383,BA,BOTUPORA                                     ,202510,0,0,0,0,0,1958,1,1320836.0
2918506,291850,3671,BA,JUSSARA                                      ,202510,0,0,0,0,0,3838,12,2598369.0
2932705,293270,3953,BA,URUCUCA                                      ,202510,0,0,0,0,0,4879,11,3346788.0
2310407,231040,1509,CE,PARAMOTI                                     ,202510,0,0,0,0,0,2383,6,1582126.0
5219100,521910,9577,GO,SANTA BARBARA DE GOIAS                       ,202510,0,0,0,0,0,514,1,349182.0
3138658,313865,2695,MG,LONTRA                                       ,202510,0,0,0,0,0,1392,2,926624.0
3138708,313870,4773,MG,LUMINARIAS                                   ,202510,0,0,0,0,0,429,1,279195.0
3142403,314240,4847,MG,MOEMA                                        ,202510,0,0,0,0,0,510,2,350364.0
4116802,411680,7719,PR,NOVA CANTU                                   ,202510,0,0,0,0,0,490,2,323069.0
2414704,241470,1891,RN,VARZEA                                       ,202510,0,0,0,0,0,1038,5,703432.0
2501906,250190,1939,PB,BELEM                                        ,202510,0,0,0,0,0,2954,7,1962839.0
2200509,220050,1009,PI,AMARANTE                                     ,202510,0,0,0,0,0,3267,7,2282633.0
2911808,291180,3535,BA,GUARATINGA                                   ,202510,0,0,0,0,0,4801,6,3165425.0
2927200,292720,3845,BA,RUY BARBOSA                                  ,202510,0,0,0,0,0,5351,15,3524517.0
2102101,210210,0739,MA,BREJO                                        ,202510,0,0,0,0,0,6531,19,4595807.0
2102309,210230,0743,MA,BURITI BRAVO                                 ,202510,0,0,0,0,0,5195,6,3647283.0
3102506,310250,4049,MG,AMPARO DO SERRA                              ,202510,0,0,0,0,0,712,2,455745.0
3160959,316095,0710,MG,SAO DOMINGOS DAS DORES                       ,202510,0,0,0,0,0,598,2,389198.0
3162559,316255,2677,MG,SAO JOAO DO MANHUACU                         ,202510,0,0,0,0,0,1693,3,1152629.0
1502004,150200,0439,PA,CACHOEIRA DO ARARI                           ,202510,0,0,0,0,0,5159,3,3595514.0
4127007,412700,7913,PR,TEIXEIRA SOARES                              ,202510,0,0,0,0,0,781,1,536828.0
1400233,140023,0030,RR,CAROEBE                                      ,202510,0,0,0,0,0,2008,12,1453486.0
1400308,140030,0309,RR,MUCAJAI                                      ,202510,0,0,0,0,0,4342,22,3044667.0
2805208,280520,3203,SE,PINHAO                                       ,202510,0,0,0,0,0,1295,1,851651.0
2806206,280620,3223,SE,SALGADO                                      ,202510,0,0,0,0,0,4168,20,2760535.0
2806800,280680,3235,SE,SAO DOMINGOS                                 ,202510,0,0,0,0,0,1910,1,1286165.0
2806909,280690,3237,SE,SAO FRANCISCO                                ,202510,0,0,0,0,0,753,2,492455.0
2304608,230460,1393,CE,GENERAL SAMPAIO                              ,202510,0,0,0,0,0,1602,2,1087130.0
2304657,230465,1249,CE,GRACA                                        ,202510,0,0,0,0,0,2834,1,1916317.0
3203163,320316,5723,ES,LARANJA DA TERRA                             ,202510,0,0,0,0,0,812,4,517231.0
2104404,210440,0785,MA,GONCALVES DIAS                               ,202510,0,0,0,0,0,3462,6,2442421.0
3115003,311500,4299,MG,CASCALHO RICO                                ,202510,0,0,0,0,0,216,1,140304.0
3117405,311740,4347,MG,CONCEICAO DE IPANEMA                         ,202510,0,0,0,0,0,705,2,473766.0
3170651,317065,0748,MG,VARGEM GRANDE DO RIO PARDO                   ,202510,0,0,0,0,0,676,1,457376.0
3171105,317110,5423,MG,VERISSIMO                                    ,202510,0,0,0,0,0,258,1,172812.0
1502855,150285,0050,PA,CURUA                                        ,202510,0,0,0,0,0,2781,10,2056194.0
3512001,351200,6341,SP,COLINA                                       ,202510,13,0,0,7,2,439,0,275764.0
3111002,311100,4219,MG,CAMPESTRE                                    ,202510,2,0,0,0,1,974,0,644074.0
3302304,330230,5845,RJ,LAJE DO MURIAE                               ,202510,1,0,0,0,0,832,0,559028.0
4320321,432032,1012,RS,SENADOR SALGADO FILHO                        ,202510,2,0,0,0,2,104,0,69729.0
4320677,432067,5767,RS,SINIMBU                                      ,202510,2,0,0,1,0,487,0,297190.0
4323200,432320,8969,RS,VICTOR GRAEFF                                ,202510,1,0,0,1,0,33,0,20504.0
3517505,351750,6451,SP,GUAPIACU                                     ,202510,14,0,0,11,0,580,0,379351.0
4106308,410630,7523,PR,CORBELIA                                     ,202510,3,0,0,3,0,453,0,259483.0
4207759,420775,9953,SC,IRACEMINHA                                   ,202510,1,0,0,1,0,121,0,83273.0
4211207,421120,8219,SC,MORRO DA FUMACA                              ,202510,13,0,0,11,1,313,0,206617.0
4113452,411345,9959,PR,LINDOESTE                                    ,202510,2,0,0,2,0,522,0,355552.0
4215752,421575,0942,SC,SAO BERNARDINO                               ,202510,1,0,0,1,0,35,0,24581.0
4216503,421650,8325,SC,SAO JOAQUIM                                  ,202510,3,0,0,2,0,1093,0,712523.0
4217402,421740,8343,SC,SCHROEDER                                    ,202510,20,0,0,15,0,212,0,142442.0
4107504,410750,7547,PR,ENGENHEIRO BELTRAO                           ,202510,1,0,0,1,0,665,0,428491.0
4108502,410850,7567,PR,GENERAL CARNEIRO                             ,202510,2,0,0,2,0,1185,0,789415.0
3152907,315290,5057,MG,PRATAPOLIS                                   ,202510,1,0,0,1,0,458,0,314942.0
3527801,352780,6657,SP,LUPERCIO                                     ,202510,1,0,0,1,0,219,0,139282.0
3146602,314660,4931,MG,PAIVA                                        ,202510,1,0,0,1,0,156,0,100981.0
4304713,430471,0964,RS,CARAA                                        ,202510,2,0,0,1,0,437,0,283408.0
4308078,430807,0984,RS,FAZENDA VILANOVA                             ,202510,1,0,0,0,0,184,0,117463.0
3547908,354790,7059,SP,SANTO ANTONIO DA ALEGRIA                     ,202510,1,0,0,1,0,454,0,309081.0
4311270,431127,5951,RS,LAGOA DOS TRES CANTOS                        ,202510,1,0,0,1,0,26,0,18380.0
4312617,431261,1002,RS,MUITOS CAPOES                                ,202510,2,0,0,2,0,155,0,106873.0
3541901,354190,6939,SP,QUELUZ                                       ,202510,5,0,0,5,0,660,0,443051.0
3543808,354380,6977,SP,RINOPOLIS                                    ,202510,1,0,0,1,0,144,0,80125.0
3139805,313980,4795,MG,MAR DE ESPANHA                               ,202510,2,0,0,2,0,566,0,375378.0
4117255,411725,7995,PR,NOVA PRATA DO IGUACU                         ,202510,4,0,0,3,0,411,0,278554.0
4117271,411727,9913,PR,NOVA TEBAS                                   ,202510,1,0,0,1,0,374,0,242297.0
3534203,353420,6785,SP,ORINDIUVA                                    ,202510,3,0,0,3,0,169,0,117385.0
3553906,355390,7179,SP,TARABAI                                      ,202510,2,0,0,1,0,339,0,220843.0
3511409,351140,6329,SP,CERQUEIRA CESAR                              ,202510,6,0,0,5,0,763,0,491633.0
3511904,351190,6339,SP,CLEMENTINA                                   ,202510,2,0,0,1,0,373,0,246515.0
3133600,313360,4671,MG,ITAPEVA                                      ,202510,5,0,0,4,0,694,0,448547.0
5108907,510890,0111,MT,NOVA MARINGA                                 ,202510,1,0,0,1,0,292,0,209959.0
4316733,431673,1166,RS,SANTA CECILIA DO SUL                         ,202510,1,0,0,1,0,29,0,17476.0
4319356,431935,6043,RS,SAO PEDRO DA SERRA                           ,202510,3,0,0,3,0,11,0,7777.0
4323408,432340,7309,RS,VILA MARIA                                   ,202510,8,0,0,7,0,64,0,43897.0
4206108,420610,8119,SC,GRAO PARA                                    ,202510,3,0,0,2,0,238,0,168582.0
4206306,420630,8123,SC,GUABIRUBA                                    ,202510,17,0,0,15,1,532,0,355477.0
4212056,421205,0932,SC,PALMEIRA                                     ,202510,2,0,0,2,0,102,0,69770.0
2906857,290685,3081,BA,CAPELA DO ALTO ALEGRE                        ,202510,1,0,0,1,0,1860,0,1235743.0
5220504,522050,9607,GO,SERRANOPOLIS                                 ,202510,3,0,0,3,0,487,0,330167.0
5221197,522119,0057,GO,TEREZOPOLIS DE GOIAS                         ,202510,1,0,0,1,0,1083,0,743311.0
3143500,314350,4869,MG,MORADA NOVA DE MINAS                         ,202510,3,0,0,3,0,239,0,155402.0
4112405,411240,7641,PR,JAPURA                                       ,202510,2,0,0,1,0,429,0,269050.0
4113403,411340,7661,PR,LEOPOLIS                                     ,202510,1,0,0,1,0,238,0,156748.0
4217907,421790,8353,SC,TANGARA                                      ,202510,3,0,0,1,0,188,0,121165.0
4218301,421830,8359,SC,TRES BARRAS                                  ,202510,7,0,0,7,0,582,0,404268.0
3523206,352320,6565,SP,ITARARE                                      ,202510,14,0,0,13,0,4055,0,2672582.0
3119955,311995,0594,MG,CORREGO FUNDO                                ,202510,2,0,0,2,0,123,0,80978.0
5007554,500755,9745,MS,SANTA RITA DO PARDO                          ,202510,3,0,0,3,0,295,0,192024.0
3128303,312830,4565,MG,GUARANESIA                                   ,202510,30,0,0,24,1,808,0,537989.0
