cod_ibge7,cod_ibge6,cod_siafi,uf,nome_municipio,cat_total,cat_obito,cat_cid_mental,cat_cid_lesao,cat_cid_musculo,cat_afastamento,cnae_dominante,cnae_dominante_nome,cat_cnae_dominante,concentracao_dominante,n_cnaes_ativos,bf_media,bf_pico,bf_vale,bf_ini,bf_fim,bf_variacao_periodo,bf_variacao_pct
3505708,350570,6213,SP,BARUERI                                      ,7046.0,19.0,60.0,5009.0,569.0,3476.0,78,Locacao de Mao-De-Ob,1006.0,0.14277604314504683,68,16674.5,19634,13123,19634,13772,-5862,-0.2985637160028522
3506102,350610,6221,SP,BEBEDOURO                                    ,671.0,2.0,1.0,426.0,49.0,289.0,47,Comercio Varejista d,139.0,0.20715350223546944,36,3326.1666666666665,4044,2779,4044,2941,-1103,-0.2727497527200791
3506300,350630,6225,SP,BERNARDINO DE CAMPOS                         ,121.0,0.0,1.0,59.0,7.0,57.0,86,Atividades de Atendi,42.0,0.34710743801652894,14,797.6666666666666,844,708,835,722,-113,-0.13532934131736526
3506508,350650,6229,SP,BIRIGUI                                      ,1196.0,5.0,0.0,837.0,40.0,562.0,47,Comercio Varejista d,204.0,0.1705685618729097,51,4068.5833333333335,4317,3527,4234,3606,-628,-0.1483230987246103
3506904,350690,6237,SP,BOFETE                                       ,39.0,0.0,0.0,29.0,3.0,23.0,84,Administracao Public,8.0,0.20512820512820512,11,712.0833333333334,748,641,700,660,-40,-0.05714285714285714
3507753,350775,0792,SP,BREJO ALEGRE                                 ,4.0,0.0,0.0,2.0,1.0,0.0,19,Fabricacao de Alcool,2.0,0.5,2,265.25,295,235,295,239,-56,-0.18983050847457628
3507803,350780,6257,SP,BRODOWSKI                                    ,174.0,0.0,0.0,140.0,9.0,68.0,47,Comercio Varejista d,28.0,0.16091954022988506,21,1120.3333333333333,1210,966,1210,966,-244,-0.20165289256198346
3508009,350800,6261,SP,BURI                                         ,139.0,0.0,1.0,109.0,10.0,70.0,16,Desdobramento de Mad,50.0,0.3597122302158273,15,2873.75,3059,2635,2712,2959,247,0.09107669616519173
3508207,350820,6265,SP,BURITIZAL                                    ,23.0,1.0,0.0,19.0,1.0,7.0,10,"Abate de Suinos, Ave",19.0,0.8260869565217391,3,328.25,365,295,365,295,-70,-0.1917808219178082
3508405,350840,6269,SP,CABREUVA                                     ,660.0,6.0,3.0,422.0,39.0,302.0,22,Fabricacao de Artefa,128.0,0.19393939393939394,33,1996.5833333333333,2107,1801,2032,1858,-174,-0.08562992125984252
3508801,350880,6277,SP,CAFELANDIA                                   ,224.0,0.0,0.0,174.0,6.0,118.0,31,Fabricacao de Moveis,51.0,0.22767857142857142,20,1110.7916666666667,1191,1004,1060,1089,29,0.027358490566037737
3509007,350900,6281,SP,CAIEIRAS                                     ,754.0,0.0,0.0,555.0,61.0,348.0,47,Comercio Varejista d,92.0,0.1220159151193634,43,4716.833333333333,5482,3482,5416,3482,-1934,-0.3570901033973412
3509205,350920,6285,SP,CAJAMAR                                      ,1466.0,8.0,13.0,1152.0,83.0,650.0,47,Comercio Varejista d,165.0,0.11255115961800818,44,6720.041666666667,7837,5210,7837,5210,-2627,-0.3352047977542427
3509254,350925,2967,SP,CAJATI                                       ,127.0,0.0,1.0,95.0,3.0,50.0,84,Administracao Public,44.0,0.3464566929133858,19,2597.125,2727,2371,2727,2436,-291,-0.10671067106710672
3509403,350940,6289,SP,CAJURU                                       ,174.0,0.0,0.0,114.0,27.0,88.0,61,Telecomunicacoes por,52.0,0.2988505747126437,20,1446.2083333333333,1737,1199,1737,1290,-447,-0.25734024179620035
3509809,350980,6297,SP,CAMPOS NOVOS PAULISTA                        ,4.0,0.0,0.0,4.0,0.0,2.0,01,Criacao de Aves     ,2.0,0.5,3,498.75,528,470,511,500,-11,-0.021526418786692758
3510005,351000,6301,SP,CANDIDO MOTA                                 ,151.0,1.0,3.0,94.0,7.0,73.0,47,Comercio Varejista d,43.0,0.2847682119205298,21,925.7916666666666,1080,786,1072,812,-260,-0.24253731343283583
3510153,351015,2947,SP,CANITAR                                      ,9.0,0.0,0.0,8.0,0.0,7.0,42,Obras para Geracao e,3.0,0.3333333333333333,4,480.0416666666667,519,435,483,458,-25,-0.051759834368530024
3510203,351020,6305,SP,CAPAO BONITO                                 ,199.0,1.0,2.0,153.0,14.0,113.0,16,Desdobramento de Mad,28.0,0.1407035175879397,24,4109.25,4546,3432,4546,3473,-1073,-0.23603167619885615
3510401,351040,6309,SP,CAPIVARI                                     ,521.0,0.0,2.0,344.0,32.0,252.0,10,"Abate de Suinos, Ave",69.0,0.1324376199616123,45,2992.75,3455,2516,3455,2516,-939,-0.27178002894356007
3510807,351080,6317,SP,CASA BRANCA                                  ,158.0,0.0,0.0,109.0,5.0,70.0,13,Tecelagem de Fios de,40.0,0.25316455696202533,21,1442.625,1688,1147,1551,1248,-303,-0.195357833655706
3511003,351100,6321,SP,CASTILHO                                     ,167.0,0.0,0.0,129.0,13.0,66.0,10,"Abate de Suinos, Ave",72.0,0.4311377245508982,14,1278.2083333333333,1419,1121,1166,1243,77,0.0660377358490566
3511201,351120,6325,SP,CATIGUA                                      ,7.0,0.0,0.0,5.0,1.0,4.0,25,Fabricacao de Produt,2.0,0.2857142857142857,4,238.33333333333334,288,203,288,216,-72,-0.25
3511607,351160,6333,SP,CESARIO LANGE                                ,338.0,0.0,0.0,173.0,14.0,156.0,86,Atividades de Atendi,232.0,0.6863905325443787,16,503.875,542,450,450,497,47,0.10444444444444445
3512001,351200,6341,SP,COLINA                                       ,211.0,2.0,0.0,124.0,12.0,84.0,10,"Abate de Suinos, Ave",86.0,0.4075829383886256,18,535.0416666666666,671,428,655,453,-202,-0.3083969465648855
3512209,351220,6345,SP,CONCHAL                                      ,275.0,0.0,0.0,223.0,15.0,118.0,31,Fabricacao de Moveis,77.0,0.28,28,1989.0416666666667,2192,1780,2192,1780,-412,-0.18795620437956204
